sent_id,tokens,entities,relations
28115709_s8,17,2,0
28115709_s9,47,5,0
31581202_s0,19,3,1
31581202_s1,11,3,1
31581202_s2,23,1,0
31581202_s3,30,5,4
31581202_s4,22,2,0
31581202_s5,25,3,0
31581202_s6,18,1,0
31581202_s7,27,3,0
31581202_s8,18,4,0
31581202_s9,33,3,1
31581202_s10,18,4,2
31581202_s11,25,2,0
31581202_s12,21,2,0
31581202_s13,21,2,1
26955655_s0,10,2,1
26955655_s1,16,2,1
26955655_s2,21,4,0
26955655_s3,26,4,1
26955655_s4,29,4,0
26955655_s5,18,4,2
26955655_s6,33,4,1
26955655_s7,24,3,0
26955655_s8,19,2,0
26955655_s9,15,2,0
26955655_s10,16,2,1
26955655_s11,21,3,2
26299276_s0,4,1,0
26299276_s1,30,5,4
26299276_s2,20,3,0
26299276_s3,18,3,1
26299276_s4,9,1,0
26299276_s5,27,2,1
26299276_s6,41,3,2
28122879_s0,11,3,0
28122879_s1,34,4,1
28122879_s2,18,3,0
28122879_s3,42,7,2
28122879_s4,19,2,0
28122879_s5,34,7,0
28122879_s6,43,3,0
28122879_s7,40,3,2
28122879_s8,59,5,0
28122879_s9,10,1,0
28122879_s10,33,5,3
28122879_s11,36,3,0
28122879_s12,22,1,0
28122879_s13,21,5,3
28122879_s14,36,6,1
26944910_s0,16,2,0
26944910_s1,15,3,2
26944910_s2,13,2,1
26944910_s3,25,3,0
26944910_s4,20,2,0
26944910_s5,14,2,0
26944910_s6,8,1,0
26944910_s7,17,5,4
26944910_s8,40,4,0
26944910_s9,25,4,5
26944910_s10,5,0,0
26944910_s11,43,9,6
26944910_s12,7,2,1
26944910_s13,15,3,2
26944910_s14,20,3,2
26944910_s15,13,3,2
26944910_s16,15,1,0
26944910_s17,13,2,0
26864599_s0,10,3,1
26864599_s1,44,7,2
26864599_s2,29,3,2
26864599_s3,18,2,0
26864599_s4,32,6,1
26864599_s5,34,3,1
26864599_s6,43,5,0
30214080_s0,13,0,0
30214080_s1,29,2,1
30214080_s2,34,1,0
30214080_s3,25,1,0
30214080_s4,20,0,0
30214080_s5,25,1,0
30214080_s6,35,2,0
30214080_s7,21,0,0
30214080_s8,23,0,0
30214080_s9,11,0,0
30214080_s10,25,0,0
30214080_s11,38,1,0
29259854_s0,12,3,0
29259854_s1,23,6,2
29259854_s2,21,3,2
29259854_s3,50,7,1
29259854_s4,25,5,1
29259854_s5,39,4,0
29259854_s6,24,4,0
29259854_s7,18,3,0
29259854_s8,53,8,1
30153953_s0,11,1,0
30153953_s1,21,4,3
30153953_s2,22,0,0
30153953_s3,43,4,1
30153953_s4,30,1,0
30153953_s5,11,0,0
30153953_s6,11,2,0
30153953_s7,18,1,0
30153953_s8,20,1,0
30153953_s9,9,0,0
30153953_s10,16,2,0
30153953_s11,10,2,0
30153953_s12,17,1,0
28638989_s0,19,4,1
28638989_s1,22,8,2
28638989_s2,28,8,4
28638989_s3,29,3,0
28638989_s4,16,2,0
28638989_s5,36,6,0
28638989_s6,23,9,2
28638989_s7,18,4,2
28638989_s8,16,5,0
28638989_s9,13,3,1
28638989_s10,47,9,2
28638989_s11,46,6,2
27911295_s0,56,9,3
27911295_s1,33,6,2
27911295_s2,28,2,0
27911295_s3,37,7,2
27911295_s4,17,2,0
27911295_s5,37,3,0
27911295_s6,16,2,0
27911295_s7,11,2,1
27911295_s8,19,3,0
27911295_s9,14,2,0
27911295_s10,11,3,0
27911295_s11,17,2,0
26586104_s0,5,1,0
26586104_s1,34,1,0
26586104_s2,29,5,3
26586104_s3,32,0,0
26586104_s4,27,1,0
26586104_s5,20,2,1
26586104_s6,28,5,0
26586104_s7,29,4,0
26586104_s8,17,2,0
26586104_s9,15,1,0
26586104_s10,12,0,0
26586104_s11,20,0,0
26586104_s12,19,3,0
32969566_s0,10,2,1
32969566_s1,26,0,0
32969566_s2,45,4,1
32969566_s3,35,3,1
32969566_s4,48,4,0
32969566_s5,37,3,0
29222348_s0,26,5,0
29222348_s1,30,6,5
29222348_s2,26,6,0
29222348_s3,14,2,1
29222348_s4,24,5,2
29222348_s5,9,3,0
29222348_s6,17,0,0
29222348_s7,15,3,2
29222348_s8,16,3,0
29222348_s9,16,5,0
29222348_s10,24,6,0
29222348_s11,17,5,6
29222348_s12,42,8,3
27931217_s0,14,3,0
27931217_s1,21,6,4
27931217_s2,24,4,0
27931217_s3,25,6,0
27931217_s4,16,1,0
27931217_s5,13,1,0
27931217_s6,19,2,0
27931217_s7,17,4,0
27931217_s8,20,0,0
27931217_s9,23,3,0
27931217_s10,38,4,0
27931217_s11,12,2,1
27931217_s12,11,1,0
27931217_s13,26,3,0
27931217_s14,16,3,0
27931217_s15,45,6,3
30304477_s0,12,1,0
30304477_s1,17,1,0
30304477_s2,31,4,2
30304477_s3,28,1,0
30304477_s4,24,2,0
30304477_s5,20,0,0
30304477_s6,17,1,0
30304477_s7,13,0,0
30304477_s8,15,0,0
30304477_s9,16,0,0
30304477_s10,23,0,0
30304477_s11,28,0,0
30304477_s12,27,1,0
30304477_s13,8,1,0
30304477_s14,4,0,0
27981028_s0,16,1,0
27981028_s1,23,2,0
27981028_s2,38,1,0
27981028_s3,28,2,0
27981028_s4,21,0,0
27981028_s5,26,0,0
27981028_s6,24,2,1
27981028_s7,34,0,0
27981028_s8,60,0,0
27981028_s9,20,2,1
27981028_s10,17,0,0
27981028_s11,12,0,0
27633250_s0,21,3,0
27633250_s1,33,7,3
27633250_s2,27,4,1
27633250_s3,28,6,2
27633250_s4,26,5,1
27633250_s5,27,6,1
27633250_s6,32,2,0
27633250_s7,37,4,0
27633250_s8,26,3,0
30770921_s0,12,1,0
30770921_s1,32,5,2
30770921_s2,20,0,0
30770921_s3,32,1,0
30770921_s4,20,1,0
30770921_s5,26,3,0
30770921_s6,51,4,0
30770921_s7,14,2,1
30770921_s8,27,2,1
30770921_s9,18,2,1
30770921_s10,20,4,2
30770921_s11,45,7,0
30770921_s12,19,2,0
30770921_s13,32,3,0
30775986_s0,17,3,1
30775986_s1,28,4,1
30775986_s2,20,5,1
30775986_s3,26,3,1
30775986_s4,29,6,1
30775986_s5,43,8,0
30775986_s6,24,2,0
30775986_s7,29,4,0
33189083_s0,6,2,0
33189083_s1,33,7,6
33189083_s2,20,1,0
33189083_s3,21,1,0
33189083_s4,22,2,0
33189083_s5,31,4,0
33189083_s6,35,3,2
33189083_s7,18,0,0
33189083_s8,30,7,3
33189083_s9,19,0,0
33189083_s10,11,1,0
33189083_s11,62,10,0
33189083_s12,33,7,2
33189083_s13,10,0,0
33189083_s14,9,1,0
33189083_s15,10,2,1
33189083_s16,7,0,0
33189083_s17,14,0,0
33189083_s18,34,2,0
33189083_s19,49,6,1
33189083_s20,30,1,0
33189083_s21,9,1,0
33189083_s22,47,8,3
33189083_s23,28,2,0
33189083_s24,38,4,0
33189083_s25,9,1,0
33189083_s26,22,1,0
33189083_s27,10,0,0
33189083_s28,15,1,0
33189083_s29,6,0,0
33189083_s30,75,10,2
33189083_s31,70,6,0
33189083_s32,28,3,0
33189083_s33,20,2,1
33189083_s34,33,3,0
33189083_s35,18,2,0
33189083_s36,44,3,2
33189083_s37,10,1,0
26756387_s0,21,2,1
26756387_s1,24,3,1
26756387_s2,55,8,4
26756387_s3,18,4,3
26756387_s4,10,0,0
26756387_s5,21,2,1
26756387_s6,10,0,0
26756387_s7,19,2,1
26756387_s8,28,2,0
26756387_s9,17,2,1
29614655_s0,16,4,2
29614655_s1,17,5,3
29614655_s2,17,2,1
29614655_s3,33,6,4
29614655_s4,19,4,3
29614655_s5,19,3,0
29614655_s6,15,4,4
29614655_s7,3,1,0
29614655_s8,18,4,2
29614655_s9,14,3,1
29614655_s10,22,4,1
29614655_s11,20,3,1
29614655_s12,18,4,2
29614655_s13,12,3,1
29749899_s0,11,1,0
29749899_s1,18,2,1
29749899_s2,22,1,0
29749899_s3,16,0,0
29749899_s4,30,1,0
29749899_s5,15,0,0
29749899_s6,16,0,0
32840654_s0,9,4,0
32840654_s1,10,3,1
32840654_s2,21,3,0
32840654_s3,40,8,1
32840654_s4,31,6,2
32840654_s5,21,1,0
26343342_s0,15,2,0
26343342_s1,33,4,3
26343342_s2,19,1,0
26343342_s3,29,1,0
26343342_s4,22,1,0
26343342_s5,24,1,0
26343342_s6,29,1,0
26343342_s7,26,5,1
26343342_s8,25,6,5
26343342_s9,18,2,1
26343342_s10,19,0,0
26343342_s11,23,1,0
28601280_s0,19,3,0
28601280_s1,12,3,0
28601280_s2,15,0,0
28601280_s3,36,3,0
28601280_s4,35,5,2
28601280_s5,10,0,0
28601280_s6,21,3,0
28601280_s7,19,6,0
28601280_s8,12,1,0
28601280_s9,14,2,1
28601280_s10,11,1,0
28601280_s11,39,3,0
26769920_s0,9,2,0
26769920_s1,24,6,5
26769920_s2,31,5,3
26769920_s3,30,2,0
26769920_s4,18,2,0
26769920_s5,24,3,0
26769920_s6,28,2,0
30405709_s0,11,1,0
30405709_s1,10,3,3
30405709_s2,17,1,0
30405709_s3,12,2,1
30405709_s4,22,1,0
30405709_s5,21,0,0
30405709_s6,27,6,4
30405709_s7,11,0,0
30405709_s8,28,2,0
30405709_s9,32,2,1
30405709_s10,20,1,0
32555372_s0,21,6,3
32555372_s1,13,3,2
32555372_s2,17,4,3
32555372_s3,19,2,1
32555372_s4,35,8,3
32555372_s5,35,8,0
32555372_s6,19,5,2
32555372_s7,15,2,1
32555372_s8,27,5,4
32555372_s9,49,4,1
32555372_s10,21,5,2
32803965_s0,19,1,0
32803965_s1,28,2,1
32803965_s2,33,4,4
32803965_s3,47,4,0
32803965_s4,48,3,1
32803965_s5,25,2,0
32803965_s6,35,2,0
32803965_s7,34,2,1
28652187_s0,17,4,1
28652187_s1,33,6,2
28652187_s2,23,2,0
28652187_s3,19,3,1
28652187_s4,17,0,0
28652187_s5,13,2,0
28652187_s6,13,1,0
28652187_s7,35,2,0
28652187_s8,13,2,1
28652187_s9,13,0,0
28652187_s10,24,1,0
28652187_s11,28,2,0
28161255_s0,20,3,0
28161255_s1,41,8,7
28161255_s2,36,4,3
28161255_s3,33,6,2
28161255_s4,20,4,1
28161255_s5,24,2,1
28161255_s6,26,3,1
28161255_s7,14,2,1
28617434_s0,9,3,1
28617434_s1,19,2,1
28617434_s2,16,4,2
28617434_s3,33,3,0
28617434_s4,25,5,2
28617434_s5,27,6,1
28617434_s6,32,6,0
28617434_s7,33,7,0
28617434_s8,13,3,0
28617434_s9,22,5,1
28617434_s10,28,3,2
30394676_s0,15,1,0
30394676_s1,18,4,1
30394676_s2,17,1,0
30394676_s3,13,0,0
30394676_s4,28,4,0
30394676_s5,40,4,0
30394676_s6,32,2,0
30394676_s7,25,0,0
30394676_s8,15,1,0
30394676_s9,33,2,0
30394676_s10,14,1,0
26834500_s0,12,2,0
26834500_s1,25,3,1
26834500_s2,22,0,0
26834500_s3,38,1,0
26834500_s4,22,0,0
26834500_s5,33,3,0
26834500_s6,26,4,0
26834500_s7,25,4,1
26834500_s8,20,1,0
26834500_s9,34,3,0
27333888_s0,17,2,0
27333888_s1,22,4,2
27333888_s2,49,2,0
27333888_s3,26,5,7
27333888_s4,42,4,0
27333888_s5,35,1,0
27333888_s6,21,2,0
28955219_s0,18,5,1
28955219_s1,22,6,4
28955219_s2,20,4,2
28955219_s3,27,4,0
28955219_s4,17,1,0
28955219_s5,28,4,0
28955219_s6,28,2,1
28955219_s7,21,2,0
28955219_s8,30,9,3
28955219_s9,33,4,0
26718594_s0,4,1,0
26718594_s1,12,4,3
26718594_s2,26,2,1
26718594_s3,25,1,0
27814651_s0,9,2,0
27814651_s1,23,1,0
27814651_s2,32,7,1
27814651_s3,14,2,0
27814651_s4,28,3,1
27814651_s5,24,6,6
27814651_s6,21,3,2
27814651_s7,13,2,1
27814651_s8,21,2,0
31697073_s0,20,3,0
31697073_s1,13,2,1
31697073_s2,33,5,3
31697073_s3,24,4,0
31697073_s4,24,3,0
31697073_s5,35,4,0
31697073_s6,41,4,1
31697073_s7,30,6,1
31697073_s8,44,3,0
26366630_s0,13,2,1
26366630_s1,24,5,2
26366630_s2,20,3,1
26366630_s3,31,1,0
26366630_s4,69,6,2
26366630_s5,23,2,0
26366630_s6,12,1,0
26366630_s7,10,1,0
26366630_s8,36,2,1
26366630_s9,27,2,0
26366630_s10,60,5,3
26366630_s11,35,3,0
26366630_s12,30,5,2
26366630_s13,30,5,2
31929169_s0,14,1,0
31929169_s1,23,5,4
31929169_s2,27,3,2
31929169_s3,25,5,1
31929169_s4,27,3,0
31929169_s5,14,0,0
31929169_s6,22,3,0
31929169_s7,26,4,0
31929169_s8,20,5,2
31929169_s9,7,0,0
31929169_s10,21,5,3
31929169_s11,14,2,0
31929169_s12,24,5,0
30048725_s0,11,4,1
30048725_s1,22,4,6
30048725_s2,25,4,0
30048725_s3,22,8,0
30048725_s4,21,0,0
30048725_s5,24,4,0
30048725_s6,43,4,0
30048725_s7,18,3,0
30048725_s8,21,2,0
32759369_s0,22,2,0
32759369_s1,38,9,4
32759369_s2,46,6,1
32759369_s3,43,5,1
32759369_s4,24,2,0
32759369_s5,46,2,0
32759369_s6,22,4,1
32759369_s7,31,1,0
32759369_s8,39,3,0
32759369_s9,20,2,0
30266932_s0,11,2,0
30266932_s1,25,5,1
30266932_s2,19,5,1
30266932_s3,36,2,1
30266932_s4,26,4,1
30266932_s5,20,2,0
30266932_s6,29,2,0
30266932_s7,16,2,0
26401784_s0,13,4,0
26401784_s1,14,6,4
26401784_s2,20,4,3
26401784_s3,11,2,1
26401784_s4,13,3,0
26401784_s5,17,2,0
26401784_s6,32,12,5
26401784_s7,16,1,0
26401784_s8,12,3,1
26401784_s9,25,5,3
26401784_s10,31,2,1
26401784_s11,28,1,0
26401784_s12,27,4,3
30921613_s0,8,1,0
30921613_s1,26,10,9
30921613_s2,20,2,0
30921613_s3,22,1,0
30921613_s4,28,4,1
30921613_s5,31,2,0
30921613_s6,29,5,4
30921613_s7,10,2,0
30921613_s8,25,1,0
30921613_s9,16,0,0
30921613_s10,19,3,2
30921613_s11,28,3,1
32716356_s0,11,0,0
32716356_s1,17,4,1
32716356_s2,18,2,1
32716356_s3,44,7,5
32716356_s4,8,0,0
32716356_s5,28,4,1
32716356_s6,21,2,1
32716356_s7,19,2,1
32716356_s8,26,5,2
32716356_s9,51,10,4
32716356_s10,19,2,1
28397428_s0,10,2,0
28397428_s1,22,4,3
28397428_s2,36,9,3
28397428_s3,38,3,0
28397428_s4,51,6,0
28397428_s5,7,1,0
28397428_s6,11,0,0
28397428_s7,23,2,1
28397428_s8,22,3,0
28397428_s9,34,3,0
28397428_s10,14,2,0
28397428_s11,21,4,2
28397428_s12,11,2,1
29298724_s0,19,1,0
29298724_s1,24,4,2
29298724_s2,15,0,0
29298724_s3,22,1,0
29298724_s4,27,0,0
29298724_s5,17,0,0
29298724_s6,16,0,0
29298724_s7,20,1,0
29298724_s8,19,0,0
29298724_s9,40,0,0
29298724_s10,23,0,0
29298724_s11,18,1,0
29298724_s12,15,0,0
29298724_s13,17,0,0
29298724_s14,22,1,0
28928628_s0,11,2,0
28928628_s1,12,2,1
28928628_s2,22,0,0
28928628_s3,31,6,4
28928628_s4,33,0,0
28928628_s5,40,4,0
28928628_s6,32,3,1
28928628_s7,50,3,0
29142143_s0,35,6,1
29142143_s1,18,3,1
29142143_s2,26,3,1
29142143_s3,11,0,0
29142143_s4,26,1,0
29142143_s5,16,1,0
29142143_s6,7,1,0
29142143_s7,41,1,0
29142143_s8,30,0,0
29142143_s9,24,2,0
29142143_s10,6,0,0
29142143_s11,4,0,0
29687023_s0,11,1,0
29687023_s1,48,2,1
29687023_s2,18,2,0
29687023_s3,27,0,0
29687023_s4,20,1,0
29687023_s5,13,2,1
29687023_s6,38,2,0
29687023_s7,38,0,0
29687023_s8,26,0,0
29687023_s9,13,0,0
29687023_s10,18,2,0
29687023_s11,21,0,0
32753479_s0,10,2,1
32753479_s1,18,7,4
32753479_s2,43,5,2
32753479_s3,31,5,0
32753479_s4,21,3,0
32753479_s5,29,2,0
32753479_s6,20,3,0
32753479_s7,15,1,0
32753479_s8,35,2,0
27063583_s0,8,2,1
27063583_s1,31,3,2
27063583_s2,13,0,0
27063583_s3,35,1,0
27063583_s4,11,2,0
27063583_s5,23,3,1
27063583_s6,21,4,2
27063583_s7,32,0,0
27063583_s8,16,1,0
27063583_s9,44,13,6
27063583_s10,25,1,0
27063583_s11,24,0,0
27063583_s12,11,0,0
27063583_s13,17,0,0
27063583_s14,10,1,0
27063583_s15,27,3,0
27063583_s16,9,1,0
27063583_s17,7,0,0
27063583_s18,97,3,0
27063583_s19,66,3,0
27063583_s20,51,2,0
27063583_s21,33,1,0
27063583_s22,9,0,0
27063583_s23,8,0,0
27063583_s24,24,1,0
27063583_s25,55,0,0
27063583_s26,22,2,0
27063583_s27,12,1,0
27063583_s28,26,1,0
27063583_s29,7,0,0
28754803_s0,14,2,0
28754803_s1,27,4,0
28754803_s2,9,1,0
28754803_s3,15,1,0
28754803_s4,37,3,1
28754803_s5,23,0,0
28754803_s6,14,0,0
28754803_s7,20,1,0
28754803_s8,23,0,0
28754803_s9,26,2,0
28754803_s10,30,0,0
28754803_s11,16,2,0
28754803_s12,19,2,0
27412109_s0,10,2,1
27412109_s1,41,4,2
27412109_s2,35,1,0
27412109_s3,29,1,0
27412109_s4,36,8,2
27412109_s5,34,0,0
27412109_s6,12,0,0
27412109_s7,7,0,0
27412109_s8,23,1,0
27412109_s9,16,1,0
27412109_s10,19,3,0
27412109_s11,27,4,3
27372368_s0,18,2,0
27372368_s1,24,5,1
27372368_s2,17,0,0
27372368_s3,18,0,0
27372368_s4,16,1,0
27372368_s5,31,2,0
27372368_s6,18,0,0
27372368_s7,16,0,0
27372368_s8,10,0,0
27372368_s9,12,0,0
27372368_s10,16,0,0
27372368_s11,21,1,0
29997300_s0,10,1,0
29997300_s1,20,2,1
29997300_s2,29,1,0
29997300_s3,23,2,0
29997300_s4,29,2,0
29997300_s5,24,3,2
29997300_s6,24,2,0
29997300_s7,27,2,0
29997300_s8,18,0,0
29997300_s9,11,1,0
29997300_s10,27,2,0
29344418_s0,12,2,0
29344418_s1,23,1,0
29344418_s2,19,2,1
29344418_s3,14,1,0
29344418_s4,17,4,0
29344418_s5,20,3,0
29344418_s6,20,1,0
29344418_s7,20,2,0
29344418_s8,17,1,0
26611895_s0,16,4,2
26611895_s1,17,7,2
26611895_s2,25,8,1
26611895_s3,51,12,4
26611895_s4,50,7,0
26611895_s5,24,3,1
26611895_s6,34,4,0
26611895_s7,25,2,1
30991620_s0,12,2,0
30991620_s1,43,6,4
30991620_s2,24,4,0
30991620_s3,20,3,0
30991620_s4,16,0,0
30991620_s5,35,2,0
30991620_s6,27,2,0
30991620_s7,13,0,0
30991620_s8,38,4,1
30991620_s9,42,5,4
31745176_s0,14,2,1
31745176_s1,9,2,1
31745176_s2,16,2,1
31745176_s3,33,2,0
31745176_s4,31,3,1
31745176_s5,23,11,6
31745176_s6,13,0,0
31745176_s7,9,0,0
31745176_s8,25,4,1
31745176_s9,16,2,1
31745176_s10,11,2,1
31745176_s11,8,0,0
26734709_s0,5,1,0
26734709_s1,12,3,2
26734709_s2,15,0,0
26734709_s3,30,3,1
26734709_s4,27,1,0
26734709_s5,23,2,1
26734709_s6,27,4,4
26734709_s7,18,2,0
26734709_s8,29,4,2
26734709_s9,20,0,0
26734709_s10,29,1,0
26600105_s0,5,1,0
26600105_s1,13,1,0
26600105_s2,17,1,0
26600105_s3,13,1,0
26600105_s4,19,3,2
26600105_s5,13,2,1
26600105_s6,18,2,0
26600105_s7,4,0,0
29031071_s0,11,3,0
29031071_s1,17,3,1
29031071_s2,25,3,1
29031071_s3,29,2,0
29031071_s4,27,4,0
29031071_s5,13,2,0
29031071_s6,22,2,0
29031071_s7,23,3,0
32951470_s0,15,2,0
32951470_s1,14,3,2
32951470_s2,25,0,0
32951470_s3,21,1,0
32951470_s4,29,1,0
32951470_s5,16,1,0
32951470_s6,31,1,0
32951470_s7,49,1,0
32951470_s8,37,1,0
32951470_s9,24,2,0
32951470_s10,23,2,0
32951470_s11,6,0,0
28630454_s0,13,2,1
28630454_s1,38,5,2
28630454_s2,31,1,0
28630454_s3,33,2,0
28630454_s4,19,2,1
28630454_s5,27,0,0
28630454_s6,31,0,0
29042342_s0,14,1,0
29042342_s1,11,1,0
29042342_s2,22,1,0
29042342_s3,6,0,0
29042342_s4,11,0,0
29042342_s5,15,0,0
29042342_s6,27,1,0
29042342_s7,16,0,0
29042342_s8,27,0,0
29042342_s9,14,0,0
29042342_s10,31,0,0
29042342_s11,8,0,0
29042342_s12,14,0,0
29042342_s13,3,0,0
29042342_s14,12,2,1
29042342_s15,13,2,1
29042342_s16,23,0,0
29042342_s17,14,0,0
29515158_s0,11,2,1
29515158_s1,18,4,2
29515158_s2,23,4,4
29515158_s3,34,3,2
29515158_s4,14,3,2
29515158_s5,25,1,0
29515158_s6,29,1,0
29515158_s7,19,2,1
29515158_s8,31,5,2
33004512_s0,12,1,0
33004512_s1,19,2,1
33004512_s2,13,2,0
33004512_s3,20,0,0
33004512_s4,20,1,0
33004512_s5,19,0,0
33004512_s6,22,1,0
28985936_s0,8,1,0
28985936_s1,14,2,1
28985936_s2,17,2,1
28985936_s3,12,1,0
28985936_s4,21,0,0
28985936_s5,33,1,0
28832188_s0,10,2,1
28832188_s1,20,3,2
28832188_s2,14,0,0
28832188_s3,12,2,1
28832188_s4,22,3,0
28832188_s5,31,6,1
28832188_s6,23,1,0
27557999_s0,12,1,0
27557999_s1,23,0,0
27557999_s2,14,4,2
27557999_s3,18,0,0
27557999_s4,17,2,0
27557999_s5,13,0,0
27557999_s6,42,6,3
27557999_s7,21,3,0
27557999_s8,73,2,1
27557999_s9,9,0,0
29208474_s0,15,2,0
29208474_s1,42,2,1
29208474_s2,23,7,5
29208474_s3,18,3,2
29208474_s4,22,2,0
29208474_s5,18,1,0
29208474_s6,23,2,0
28593442_s0,17,2,0
28593442_s1,22,6,3
28593442_s2,20,3,2
28593442_s3,22,2,1
28593442_s4,21,6,3
28593442_s5,28,7,3
28593442_s6,26,6,3
28593442_s7,19,3,0
28593442_s8,16,2,0
28593442_s9,43,9,0
31969525_s0,22,4,4
31969525_s1,18,6,6
31969525_s2,18,2,0
31969525_s3,21,3,2
31969525_s4,18,2,0
31969525_s5,20,2,0
31969525_s6,16,3,2
31969525_s7,12,1,0
31969525_s8,33,4,3
31969525_s9,22,2,0
31969525_s10,4,0,0
31969525_s11,24,2,1
31969525_s12,20,1,0
31969525_s13,10,0,0
31969525_s14,30,3,2
31708229_s0,9,2,1
31708229_s1,22,5,0
31708229_s2,20,2,1
31708229_s3,21,1,0
31708229_s4,16,3,1
31708229_s5,17,2,1
31708229_s6,18,1,0
31708229_s7,13,3,0
31708229_s8,19,3,0
31708229_s9,16,1,0
31708229_s10,22,1,0
27414264_s0,16,1,0
27414264_s1,17,4,0
27414264_s2,23,1,0
27414264_s3,17,0,0
27414264_s4,17,1,0
27414264_s5,36,2,0
27414264_s6,42,0,0
27414264_s7,11,0,0
27414264_s8,55,3,0
27414264_s9,36,2,0
27983558_s0,14,3,0
27983558_s1,24,5,1
27983558_s2,33,4,1
27983558_s3,37,9,2
27983558_s4,13,2,0
27983558_s5,27,3,0
27983558_s6,31,3,1
27983558_s7,29,6,0
27983558_s8,23,2,0
27266998_s0,55,11,6
27266998_s1,16,3,1
27266998_s2,27,3,2
27266998_s3,14,1,0
27266998_s4,54,4,0
29859869_s0,12,1,0
29859869_s1,14,3,0
29859869_s2,16,3,2
29859869_s3,17,4,3
29859869_s4,29,5,3
29859869_s5,64,1,0
29859869_s6,13,1,0
29859869_s7,20,2,0
29859869_s8,19,2,1
29859869_s9,19,0,0
29859869_s10,15,3,1
29859869_s11,21,3,0
27889467_s0,18,5,1
27889467_s1,17,5,4
27889467_s2,16,2,0
27889467_s3,20,4,1
27889467_s4,8,3,2
27889467_s5,27,5,0
27889467_s6,23,6,0
27889467_s7,21,4,0
27889467_s8,19,2,0
29553944_s0,15,4,1
29553944_s1,13,3,1
29553944_s2,19,2,0
29553944_s3,10,1,0
29553944_s4,13,2,1
29553944_s5,38,7,3
29553944_s6,21,2,0
29553944_s7,21,3,0
29553944_s8,24,2,1
29553944_s9,30,4,0
29553944_s10,20,2,1
30394574_s0,16,5,0
30394574_s1,33,3,1
30394574_s2,20,7,3
30394574_s3,15,0,0
30394574_s4,29,3,0
30394574_s5,22,3,2
30394574_s6,32,6,0
30394574_s7,28,4,0
30394574_s8,21,3,0
30394574_s9,29,1,0
30394574_s10,20,2,0
28408865_s0,13,1,0
28408865_s1,27,4,1
28408865_s2,28,2,0
28408865_s3,22,1,0
28408865_s4,37,3,0
28408865_s5,35,4,1
28408865_s6,38,3,0
28408865_s7,36,8,6
28408865_s8,22,0,0
28408865_s9,38,1,0
28408865_s10,37,2,0
30900850_s0,13,2,0
30900850_s1,30,5,1
30900850_s2,32,2,0
30900850_s3,45,0,0
30900850_s4,39,0,0
28580529_s0,17,3,0
28580529_s1,32,5,3
28580529_s2,30,4,3
28580529_s3,31,4,1
28580529_s4,11,3,1
28580529_s5,31,2,0
28580529_s6,15,1,0
29515489_s0,17,3,1
29515489_s1,19,4,4
29515489_s2,12,2,0
29515489_s3,13,1,0
29515489_s4,17,2,1
29515489_s5,15,0,0
29515489_s6,18,1,0
29515489_s7,16,2,0
29515489_s8,46,5,0
29515489_s9,9,2,0
29515489_s10,22,0,0
29515489_s11,33,0,0
29515489_s12,34,6,0
29515489_s13,15,0,0
29515489_s14,14,2,0
29515489_s15,25,2,0
29515489_s16,27,1,0
26582466_s0,12,4,0
26582466_s1,26,6,3
26582466_s2,31,6,3
26582466_s3,22,4,1
26582466_s4,25,3,1
26582466_s5,24,5,0
26582466_s6,9,1,0
26582466_s7,22,6,4
26582466_s8,44,7,1
26582466_s9,33,5,1
28652376_s0,10,1,0
28652376_s1,9,2,1
28652376_s2,30,3,2
28652376_s3,32,2,1
28652376_s4,30,1,0
28652376_s5,34,2,0
28880744_s0,19,4,0
28880744_s1,9,2,1
28880744_s2,33,7,4
28880744_s3,28,5,1
28880744_s4,33,4,1
28880744_s5,29,8,3
28880744_s6,30,1,0
28880744_s7,38,8,2
28880744_s8,25,3,1
29540044_s0,17,3,0
29540044_s1,36,2,0
29540044_s2,46,2,0
29540044_s3,16,4,2
29540044_s4,23,1,0
29540044_s5,65,1,0
29540044_s6,3,0,0
29540044_s7,20,4,0
29540044_s8,19,4,1
29540044_s9,41,2,0
29540044_s10,5,2,0
29540044_s11,6,0,0
29540044_s12,7,0,0
29540044_s13,5,0,0
29540044_s14,26,2,0
26256251_s0,9,3,2
26256251_s1,32,11,9
26256251_s2,17,2,1
26256251_s3,21,2,0
26256251_s4,8,0,0
26256251_s5,8,0,0
26256251_s6,8,1,0
26256251_s7,14,1,0
26256251_s8,20,4,0
26256251_s9,14,2,1
26454022_s0,19,3,0
26454022_s1,18,5,2
26454022_s2,28,4,3
26454022_s3,21,4,3
26454022_s4,26,5,1
26454022_s5,86,25,7
26454022_s6,37,10,2
29391029_s0,16,2,1
29391029_s1,29,3,2
29391029_s2,26,3,2
29391029_s3,19,0,0
29391029_s4,19,3,1
29391029_s5,38,4,0
29391029_s6,18,1,0
29391029_s7,33,3,0
29391029_s8,28,0,0
29391029_s9,42,5,3
30555032_s0,13,3,0
30555032_s1,35,6,1
30555032_s2,11,1,0
30555032_s3,13,1,0
30555032_s4,32,3,0
30555032_s5,21,2,0
30555032_s6,28,2,0
30555032_s7,9,2,0
30555032_s8,23,2,0
31626119_s0,24,5,0
31626119_s1,15,6,6
31626119_s2,14,2,0
31626119_s3,27,3,0
