sent_id,tokens,entities,relations
24926022_s5,16,4,2
24926022_s6,25,3,0
24926022_s7,27,5,1
20221103_101_s0,12,2,1
37977697_s0,27,6,4
37977697_s1,25,6,2
37977697_s2,29,4,1
37977697_s3,15,2,0
37977697_s4,52,8,1
37977697_s5,31,6,0
37977697_s6,12,2,0
37977697_s7,23,3,0
37977697_s8,24,3,0
37977697_s9,11,2,0
37977697_s10,37,7,0
37977697_s11,16,2,0
37977697_s12,75,11,5
37977697_s13,27,3,0
37977697_s14,23,6,4
37977697_s15,20,2,0
37977697_s16,3,1,0
27932233_s0,12,4,1
27932233_s1,15,3,1
27932233_s2,9,2,0
27932233_s3,19,3,1
27932233_s4,17,2,0
27932233_s5,21,3,1
27932233_s6,7,1,0
27932233_s7,14,2,0
27932233_s8,28,8,0
27932233_s9,57,13,5
27932233_s10,17,3,1
27932233_s11,24,3,1
27932233_s12,4,0,0
20221122_47_s0,37,9,5
34558340_s0,18,6,2
34558340_s1,12,3,2
34558340_s2,24,4,3
34558340_s3,29,5,0
34558340_s4,12,2,0
34558340_s5,19,5,0
34558340_s6,8,1,0
34558340_s7,10,1,0
34558340_s8,33,5,1
34558340_s9,17,2,0
34558340_s10,14,2,0
34558340_s11,15,2,0
34558340_s12,40,6,3
20221122_20_s0,15,5,3
20221122_188_s0,18,3,1
20221103_132_s0,26,7,5
31907515_s0,14,3,1
31907515_s1,22,4,6
31907515_s2,18,4,5
31907515_s3,38,6,2
31907515_s4,13,2,1
31907515_s5,24,6,0
31907515_s6,22,2,0
31907515_s7,49,6,0
31907515_s8,22,5,0
31907515_s9,18,7,0
31907515_s10,19,4,1
31907515_s11,18,6,1
26407789_s0,16,4,1
26407789_s1,20,5,6
26407789_s2,26,7,0
26407789_s3,40,4,0
26407789_s4,12,2,0
26407789_s5,24,5,4
26407789_s6,40,8,3
26407789_s7,13,3,0
26407789_s8,29,4,2
26407789_s9,31,8,1
26407789_s10,30,4,0
26407789_s11,12,2,0
36949192_s0,8,3,2
36949192_s1,19,3,2
36949192_s2,20,4,0
36949192_s3,16,4,2
36949192_s4,18,3,2
36949192_s5,29,6,1
36949192_s6,39,6,5
36949192_s7,18,3,1
36949192_s8,15,3,2
36949192_s9,21,3,0
36949192_s10,34,6,1
20221122_108_s0,35,7,2
14606042_s0,8,3,1
14606042_s1,15,3,2
14606042_s2,8,0,0
14606042_s3,45,4,1
14606042_s4,42,5,0
14606042_s5,23,5,2
14606042_s6,27,3,0
14606042_s7,38,6,4
20221122_172_s0,20,5,2
20221122_189_s0,22,4,2
20221122_145_s0,31,5,3
29446381_s0,11,4,1
29446381_s1,28,6,1
29446381_s2,31,6,4
29446381_s3,20,5,1
29446381_s4,9,3,2
29446381_s5,17,5,4
29446381_s6,17,4,4
29446381_s7,34,5,2
27672555_s0,22,5,0
27672555_s1,26,7,7
27672555_s2,52,8,1
27672555_s3,27,1,0
27672555_s4,25,3,2
27672555_s5,21,3,1
27672555_s6,24,6,6
27672555_s7,17,3,2
27672555_s8,21,3,1
27672555_s9,27,4,3
26388529_s0,2,1,0
26388529_s1,15,4,3
26388529_s2,17,3,0
26388529_s3,26,6,5
26388529_s4,13,2,1
26388529_s5,24,5,1
26388529_s6,10,1,0
26388529_s7,8,1,0
26388529_s8,16,3,0
26388529_s9,16,2,0
20221103_127_s0,13,2,1
30366684_s0,7,3,0
30366684_s1,12,1,0
30366684_s2,19,2,0
30366684_s3,19,4,3
30366684_s4,33,5,2
30366684_s5,49,7,0
30366684_s6,31,4,0
28418479_s0,26,7,5
28418479_s1,10,2,1
28418479_s2,10,0,0
28418479_s3,16,2,0
28418479_s4,27,4,0
28418479_s5,26,5,0
28418479_s6,10,3,0
28418479_s7,39,8,2
28418479_s8,50,16,6
28418479_s9,55,13,1
28418479_s10,46,6,1
26314506_s0,13,4,3
26314506_s1,9,3,3
26314506_s2,9,2,1
26314506_s3,26,4,3
26314506_s4,26,6,1
26314506_s5,17,3,2
26314506_s6,13,4,4
26314506_s7,21,4,2
11187420_s0,9,4,0
11187420_s1,23,3,1
11187420_s2,17,4,3
11187420_s3,25,4,0
11187420_s4,68,6,0
11187420_s5,19,0,0
27349358_s0,1,1,0
27349358_s1,33,12,8
27349358_s2,28,2,0
27349358_s3,11,3,1
27349358_s4,14,3,0
27349358_s5,16,3,2
27349358_s6,8,1,0
27349358_s7,31,5,3
27349358_s8,13,1,0
20221122_151_s0,23,6,4
20221103_137_s0,46,9,1
23332760_s0,22,6,4
23332760_s1,24,4,0
23332760_s2,61,7,2
23332760_s3,27,6,3
23332760_s4,17,3,1
23332760_s5,13,3,2
33308420_s0,18,5,2
33308420_s1,16,2,0
33308420_s2,36,5,1
33308420_s3,29,4,0
33308420_s4,50,7,3
33308420_s5,22,1,0
33308420_s6,17,2,0
33308420_s7,20,2,0
33308420_s8,21,2,0
33308420_s9,21,4,0
33308420_s10,29,7,0
33308420_s11,30,2,0
33308420_s12,38,9,12
33308420_s13,23,2,0
33308420_s14,29,3,0
33308420_s15,42,5,0
33308420_s16,9,0,0
20221103_93_s0,45,9,15
20804236_s0,13,3,1
20804236_s1,40,13,15
20804236_s2,6,1,0
20804236_s3,15,1,0
20804236_s4,21,1,0
20804236_s5,20,3,0
20804236_s6,23,4,2
20804236_s7,13,2,1
20804236_s8,11,2,0
20804236_s9,30,5,2
20804236_s10,22,3,0
20804236_s11,18,2,1
20804236_s12,18,2,0
20804236_s13,13,2,0
31912167_s0,9,3,0
31912167_s1,33,7,1
31912167_s2,11,1,0
31912167_s3,8,1,0
31912167_s4,11,2,1
31912167_s5,20,4,2
31912167_s6,26,3,0
31912167_s7,15,2,0
31912167_s8,26,5,3
31912167_s9,13,3,0
31912167_s10,20,3,2
31912167_s11,19,3,0
31912167_s12,24,5,0
31912167_s13,26,4,2
36436532_s0,31,6,4
36436532_s1,22,3,0
36436532_s2,13,1,0
36436532_s3,9,4,1
36436532_s4,45,11,0
36436532_s5,33,6,0
36436532_s6,30,3,3
36436532_s7,70,10,0
36436532_s8,46,7,1
36436532_s9,9,2,0
36436532_s10,15,1,0
36436532_s11,37,7,3
36436532_s12,20,2,1
36436532_s13,8,1,0
35039676_s0,43,8,4
35039676_s1,14,2,0
35039676_s2,23,3,0
35039676_s3,29,4,0
35039676_s4,27,4,0
35039676_s5,47,8,1
20221122_46_s0,20,3,2
33719793_s0,15,6,6
33719793_s1,33,7,0
33719793_s2,4,1,0
33719793_s3,20,8,0
33719793_s4,17,1,0
33719793_s5,14,2,0
33719793_s6,24,7,3
33719793_s7,46,11,4
33719793_s8,23,6,7
31249310_s0,2,1,0
31249310_s1,27,6,9
31249310_s2,16,4,2
31249310_s3,16,4,2
31249310_s4,26,5,0
31249310_s5,27,4,2
31249310_s6,42,12,10
31249310_s7,12,3,0
31249310_s8,24,5,3
20221103_14_s0,103,22,1
20221122_42_s0,40,6,1
20221103_4_s0,39,16,4
20221103_116_s0,36,9,4
25726514_s0,15,6,6
25726514_s1,33,9,18
25726514_s2,11,2,0
25726514_s3,13,3,0
25726514_s4,25,3,0
25726514_s5,37,10,1
25726514_s6,10,3,0
25726514_s7,30,4,0
25726514_s8,8,2,1
25726514_s9,45,8,0
25726514_s10,41,10,1
25726514_s11,9,2,1
25726514_s12,18,5,2
25726514_s13,15,4,3
25726514_s14,28,9,8
25726514_s15,15,4,3
25726514_s16,12,1,0
35524620_s0,42,6,1
35524620_s1,29,4,3
35524620_s2,30,8,0
35524620_s3,14,3,0
35524620_s4,11,2,0
35524620_s5,23,2,0
35524620_s6,11,2,0
35524620_s7,13,1,0
35524620_s8,47,18,0
35524620_s9,26,4,0
35524620_s10,44,8,3
35524620_s11,20,2,0
35524620_s12,16,3,0
20221122_123_s0,42,10,3
20221103_139_s0,16,2,0
22116471_s0,8,2,0
22116471_s1,21,3,1
22116471_s2,18,5,3
22116471_s3,10,1,0
22116471_s4,21,1,0
22116471_s5,19,2,1
22116471_s6,28,4,1
22116471_s7,17,4,3
22116471_s8,12,2,1
22116471_s9,25,3,0
22116471_s10,17,1,0
20221103_16_s0,26,4,4
34587549_s0,22,3,0
34587549_s1,33,3,1
34587549_s2,16,1,0
34587549_s3,21,7,0
34587549_s4,9,1,0
34587549_s5,31,5,0
34587549_s6,28,4,0
34587549_s7,22,2,0
34587549_s8,20,3,1
34587549_s9,8,2,1
34587549_s10,14,2,1
34587549_s11,20,4,0
34587549_s12,9,1,0
34587549_s13,26,4,2
34587549_s14,34,6,0
24733793_s0,21,6,4
24733793_s1,23,7,6
24733793_s2,23,3,1
24733793_s3,10,0,0
24733793_s4,39,3,0
24733793_s5,31,2,0
24733793_s6,24,3,0
24733793_s7,10,0,0
24733793_s8,13,0,0
24733793_s9,22,4,4
24733793_s10,11,1,0
24733793_s11,32,4,0
24733793_s12,19,3,0
18458774_s0,11,3,0
18458774_s1,19,2,1
18458774_s2,34,5,1
18458774_s3,22,4,1
18458774_s4,29,7,2
18458774_s5,41,4,0
18458774_s6,41,3,0
18458774_s7,11,0,0
18458774_s8,24,3,0
18458774_s9,13,3,2
18458774_s10,24,3,0
28490022_s0,72,21,9
28490022_s1,38,6,2
28490022_s2,18,3,0
28490022_s3,29,8,2
28490022_s4,35,6,1
28490022_s5,26,6,0
28490022_s6,19,5,1
28490022_s7,24,5,4
28490022_s8,15,5,6
28490022_s9,17,4,2
28490022_s10,19,4,1
24315522_s0,5,2,0
24315522_s1,9,2,0
24315522_s2,18,3,0
24315522_s3,13,1,0
24315522_s4,29,4,0
24315522_s5,33,6,7
24315522_s6,16,1,0
24315522_s7,23,3,1
24315522_s8,19,5,3
24315522_s9,14,1,0
24145343_s0,10,5,0
24145343_s1,19,5,0
24145343_s2,40,8,1
24145343_s3,36,5,1
24145343_s4,24,3,0
24145343_s5,26,4,0
24145343_s6,53,10,6
24145343_s7,10,1,0
24145343_s8,23,3,0
24145343_s9,18,4,2
24145343_s10,20,5,0
30747971_s0,12,3,1
30747971_s1,38,6,2
30747971_s2,21,4,3
30747971_s3,18,4,2
30747971_s4,26,7,3
30747971_s5,28,4,0
30747971_s6,24,9,8
30747971_s7,12,4,3
30747971_s8,23,5,5
30747971_s9,34,8,3
30747971_s10,32,4,0
30747971_s11,15,3,0
30747971_s12,29,4,1
30747971_s13,28,5,0
20221103_44_s0,20,4,2
20221122_22_s0,20,4,3
20221122_69_s0,58,11,3
10601832_s0,11,3,2
10601832_s1,33,6,1
10601832_s2,62,7,0
10601832_s3,29,8,4
10601832_s4,50,8,3
10601832_s5,16,3,1
10601832_s6,18,3,0
10601832_s7,30,3,2
10601832_s8,16,3,0
28202961_s0,12,3,1
28202961_s1,31,6,4
28202961_s2,30,5,0
28202961_s3,42,5,2
28202961_s4,29,6,3
28202961_s5,56,9,2
28202961_s6,14,2,1
28202961_s7,43,6,1
28202961_s8,18,2,1
34735824_s0,13,3,1
34735824_s1,28,3,1
34735824_s2,20,2,0
34735824_s3,16,1,0
34735824_s4,26,5,1
34735824_s5,15,7,0
34735824_s6,13,3,0
34735824_s7,15,2,0
34735824_s8,20,2,0
34735824_s9,44,9,1
34735824_s10,27,8,2
34735824_s11,36,8,3
34735824_s12,34,6,2
34735824_s13,64,12,4
34735824_s14,26,2,0
34735824_s15,33,7,1
34735824_s16,37,6,2
34735824_s17,21,3,0
34735824_s18,23,0,0
20221103_41_s0,45,10,0
20221103_118_s0,72,17,15
20221122_122_s0,14,3,2
34132398_s0,19,4,2
34132398_s1,15,4,3
34132398_s2,16,3,2
34132398_s3,22,5,7
34132398_s4,45,6,0
34132398_s5,18,4,3
34132398_s6,12,2,1
34132398_s7,13,3,1
34132398_s8,13,4,2
34132398_s9,17,3,3
34132398_s10,22,4,3
34132398_s11,16,3,3
34132398_s12,22,5,2
34132398_s13,15,2,1
27838212_s0,15,5,1
27838212_s1,24,5,2
27838212_s2,27,7,3
27838212_s3,47,11,3
27838212_s4,6,1,0
27838212_s5,44,11,3
27838212_s6,15,3,0
27838212_s7,15,3,0
27838212_s8,15,2,0
27838212_s9,42,6,4
27838212_s10,25,5,2
27838212_s11,32,3,0
27838212_s12,29,7,0
27838212_s13,2,0,0
30043065_s0,50,10,4
30043065_s1,22,5,3
30043065_s2,38,4,0
30043065_s3,31,2,0
30043065_s4,22,6,7
30043065_s5,16,5,4
30043065_s6,18,3,0
30043065_s7,24,3,0
30043065_s8,24,5,1
30043065_s9,68,14,0
30043065_s10,35,4,1
30043065_s11,11,0,0
30043065_s12,5,0,0
28941119_s0,22,7,6
28941119_s1,23,6,5
28941119_s2,21,4,4
28941119_s3,13,2,0
28941119_s4,20,4,0
28941119_s5,29,6,1
28941119_s6,8,2,0
28941119_s7,11,2,0
28941119_s8,32,5,0
28941119_s9,33,5,0
28941119_s10,26,6,0
28941119_s11,42,11,18
28941119_s12,15,3,0
28941119_s13,17,2,0
28941119_s14,35,6,0
33206138_s0,23,4,1
33206138_s1,19,4,6
33206138_s2,9,1,0
33206138_s3,34,6,1
33206138_s4,34,8,6
33206138_s5,27,1,0
33206138_s6,17,1,0
33206138_s7,16,1,0
33206138_s8,17,1,0
33206138_s9,23,2,0
33206138_s10,30,6,2
33206138_s11,31,4,0
33206138_s12,49,13,5
33206138_s13,50,13,6
33206138_s14,31,7,7
33206138_s15,25,5,3
31922684_s0,9,4,0
31922684_s1,25,4,2
31922684_s2,17,1,0
31922684_s3,12,1,0
31922684_s4,27,5,1
31922684_s5,30,4,0
31922684_s6,18,3,2
31922684_s7,32,5,1
31922684_s8,19,2,0
31922684_s9,23,2,0
31922684_s10,35,2,0
34002501_s0,20,5,0
34002501_s1,35,5,0
34002501_s2,16,6,5
34002501_s3,47,14,3
34002501_s4,10,2,0
34002501_s5,17,4,0
34002501_s6,21,2,0
34002501_s7,109,39,25
34002501_s8,19,5,0
35780794_s0,4,1,0
35780794_s1,19,4,5
35780794_s2,22,3,2
35780794_s3,12,2,1
35780794_s4,21,4,3
35780794_s5,16,2,0
35780794_s6,25,4,0
35780794_s7,24,5,0
20221122_114_s0,23,5,2
28757132_s0,10,3,0
28757132_s1,21,3,1
28757132_s2,19,5,0
28757132_s3,24,6,1
28757132_s4,39,3,0
28757132_s5,23,3,0
38100637_s0,6,3,2
38100637_s1,25,7,11
38100637_s2,13,2,0
38100637_s3,21,3,0
38100637_s4,24,10,6
38100637_s5,23,1,0
38100637_s6,17,0,0
38100637_s7,6,0,0
31616138_s0,9,3,0
31616138_s1,20,4,5
31616138_s2,30,4,2
31616138_s3,24,3,0
31616138_s4,20,2,0
31616138_s5,24,3,1
31616138_s6,20,3,0
31616138_s7,16,2,1
31616138_s8,14,1,0
31616138_s9,26,6,7
31616138_s10,18,3,0
31616138_s11,12,1,0
31616138_s12,22,4,5
31616138_s13,17,3,2
31616138_s14,18,2,0
31616138_s15,31,3,0
29503163_s0,16,4,2
29503163_s1,18,4,2
29503163_s2,11,2,1
29503163_s3,14,3,1
29503163_s4,23,4,0
29503163_s5,39,10,0
29503163_s6,14,2,1
29503163_s7,11,3,1
29503163_s8,37,6,0
29503163_s9,13,2,0
29503163_s10,34,10,7
29503163_s11,9,1,0
29503163_s12,45,14,10
29503163_s13,47,12,6
29503163_s14,21,5,1
29503163_s15,24,4,0
29503163_s16,14,0,0
19155456_s0,40,9,6
19155456_s1,22,5,4
19155456_s2,17,3,1
19155456_s3,48,7,0
19155456_s4,19,2,0
19155456_s5,65,12,11
19155456_s6,42,6,1
19155456_s7,28,5,0
19155456_s8,63,13,2
19155456_s9,25,6,4
19155456_s10,32,5,2
19155456_s11,13,1,0
19155456_s12,5,0,0
34355408_s0,55,15,2
34355408_s1,13,2,0
34355408_s2,37,9,3
34355408_s3,23,6,3
34355408_s4,8,1,0
34355408_s5,23,5,3
34355408_s6,33,6,0
27717254_s0,12,3,0
27717254_s1,6,0,0
27717254_s2,53,11,21
27717254_s3,37,10,4
27717254_s4,35,5,0
27717254_s5,23,5,0
27717254_s6,23,3,0
27717254_s7,29,6,0
27717254_s8,60,9,4
20221122_195_s0,32,3,1
8380941_s0,10,3,2
8380941_s1,26,3,0
8380941_s2,22,3,0
8380941_s3,27,5,3
8380941_s4,26,6,1
8380941_s5,8,2,0
8380941_s6,26,4,1
26043321_s0,20,7,3
26043321_s1,14,3,1
26043321_s2,9,2,1
26043321_s3,27,6,8
26043321_s4,23,7,3
26043321_s5,61,10,0
26043321_s6,12,1,0
26043321_s7,45,11,31
26043321_s8,28,6,3
26043321_s9,32,3,0
20221103_190_s0,23,4,2
23740049_s0,15,4,2
23740049_s1,13,4,5
23740049_s2,10,2,0
23740049_s3,18,3,0
23740049_s4,16,2,1
23740049_s5,8,1,0
23740049_s6,4,1,0
23740049_s7,9,1,0
23740049_s8,12,2,0
23740049_s9,27,5,1
23740049_s10,22,3,1
23740049_s11,32,8,5
23740049_s12,17,2,1
23740049_s13,33,4,2
23740049_s14,21,3,2
23740049_s15,29,2,0
23740049_s16,14,2,1
23740049_s17,34,6,3
20221103_113_s0,32,10,4
20221103_135_s0,55,9,1
20221122_51_s0,37,8,5
20221122_174_s0,14,4,0
20221122_16_s0,43,15,3
20221122_1_s0,32,7,8
16899968_s0,10,3,1
16899968_s1,13,3,3
16899968_s2,29,6,3
16899968_s3,26,4,1
16899968_s4,26,5,1
16899968_s5,9,2,1
16899968_s6,27,4,1
16899968_s7,10,2,1
16899968_s8,15,3,1
16899968_s9,25,3,0
16899968_s10,25,4,2
16899968_s11,11,2,0
35660217_s0,28,3,1
35660217_s1,10,1,0
35660217_s2,56,3,1
35660217_s3,11,1,0
35660217_s4,47,7,0
35660217_s5,5,1,0
35660217_s6,25,5,2
35660217_s7,16,2,1
35660217_s8,19,4,4
35660217_s9,15,1,0
16172203_s0,9,2,0
16172203_s1,29,1,0
16172203_s2,14,3,1
16172203_s3,53,5,0
16172203_s4,18,2,0
16172203_s5,15,0,0
16172203_s6,60,6,0
16172203_s7,36,5,0
16172203_s8,41,6,3
16172203_s9,23,1,0
16172203_s10,30,5,0
16172203_s11,16,3,2
27158905_s0,15,4,2
27158905_s1,22,6,4
27158905_s2,61,10,9
27158905_s3,11,3,0
27158905_s4,38,8,6
27158905_s5,18,5,3
27158905_s6,24,6,6
27158905_s7,32,3,0
20221122_104_s0,32,9,0
20221103_154_s0,37,5,2
20221122_63_s0,29,6,3
33862018_s0,23,6,1
33862018_s1,21,4,1
33862018_s2,25,2,0
33862018_s3,29,9,1
33862018_s4,32,6,0
33862018_s5,8,1,0
33862018_s6,19,2,0
33862018_s7,22,5,0
33862018_s8,16,0,0
33862018_s9,10,0,0
33862018_s10,29,10,1
33862018_s11,20,5,0
33862018_s12,27,3,0
33862018_s13,15,3,1
33862018_s14,7,0,0
33862018_s15,36,4,0
33862018_s16,23,0,0
33862018_s17,52,11,2
33862018_s18,27,3,0
33862018_s19,12,2,0
33862018_s20,48,4,2
33862018_s21,9,0,0
33862018_s22,17,3,0
33862018_s23,44,8,2
33862018_s24,14,2,1
33862018_s25,2,0,0
33862018_s26,19,0,0
19662812_s0,22,3,2
19662812_s1,28,4,6
19662812_s2,21,1,0
19662812_s3,46,2,0
19662812_s4,16,2,1
19662812_s5,16,1,0
19662812_s6,15,0,0
19662812_s7,9,1,0
19662812_s8,19,5,0
19662812_s9,17,3,0
19662812_s10,33,5,0
19662812_s11,29,3,2
20221122_54_s0,32,9,12
19293962_s0,3,2,0
19293962_s1,10,2,1
19293962_s2,12,0,0
19293962_s3,36,4,0
33332004_s0,3,2,0
33332004_s1,16,2,0
33332004_s2,39,4,2
33332004_s3,21,3,0
33332004_s4,23,7,1
33332004_s5,38,4,1
33332004_s6,17,2,1
33332004_s7,24,2,1
33332004_s8,38,7,1
33332004_s9,29,6,1
31860457_s0,26,7,2
31860457_s1,8,2,1
31860457_s2,15,2,0
31860457_s3,19,3,0
31860457_s4,40,8,0
31860457_s5,13,3,0
31860457_s6,16,4,1
31860457_s7,24,8,0
31860457_s8,20,7,0
31860457_s9,22,4,0
31860457_s10,13,1,0
31860457_s11,8,2,0
31860457_s12,135,23,0
31860457_s13,15,3,2
31860457_s14,15,3,1
31860457_s15,30,6,5
31860457_s16,30,9,0
31860457_s17,25,6,4
31860457_s18,9,1,0
31860457_s19,23,3,0
31860457_s20,17,0,0
20221103_46_s0,62,14,2
9024661_s0,10,3,1
9024661_s1,28,6,2
9024661_s2,42,7,3
9024661_s3,34,6,6
9024661_s4,21,5,2
9024661_s5,25,4,2
9024661_s6,25,4,1
9024661_s7,23,5,5
15488461_s0,10,4,3
15488461_s1,22,2,0
15488461_s2,17,5,7
15488461_s3,34,1,0
15488461_s4,24,1,0
15488461_s5,22,2,0
15488461_s6,25,2,0
35544235_s0,11,3,1
35544235_s1,20,3,1
35544235_s2,22,4,1
35544235_s3,42,6,0
35544235_s4,20,3,0
35544235_s5,12,3,1
35544235_s6,18,2,0
35544235_s7,39,10,1
35544235_s8,23,5,0
35544235_s9,48,11,2
35544235_s10,34,4,1
35544235_s11,43,7,2
35544235_s12,29,6,2
35544235_s13,20,3,2
20221122_120_s0,24,9,15
31734106_s0,18,7,6
31734106_s1,13,4,4
31734106_s2,22,4,3
31734106_s3,13,1,0
31734106_s4,31,7,0
31734106_s5,28,6,6
31734106_s6,13,6,0
31734106_s7,14,1,0
31734106_s8,15,4,1
31734106_s9,8,0,0
31734106_s10,40,3,0
31734106_s11,18,2,1
31734106_s12,26,6,2
31734106_s13,26,2,0
31734106_s14,15,3,0
31734106_s15,18,4,0
31734106_s16,34,5,0
31734106_s17,16,2,0
31734106_s18,7,0,0
20221122_131_s0,15,4,3
36073682_s0,14,3,1
36073682_s1,36,5,4
36073682_s2,21,3,1
36073682_s3,22,4,0
36073682_s4,12,0,0
36073682_s5,10,2,1
36073682_s6,22,6,2
36073682_s7,27,4,0
36073682_s8,23,6,1
36073682_s9,29,9,0
36073682_s10,17,3,0
36073682_s11,26,10,0
36073682_s12,27,4,0
36073682_s13,17,2,1
36073682_s14,24,4,2
20221122_197_s0,39,4,0
20221122_140_s0,19,4,2
20221103_74_s0,37,8,1
32725178_s0,40,10,8
32725178_s1,31,9,3
32725178_s2,37,7,2
32725178_s3,51,8,2
32725178_s4,53,10,2
32725178_s5,15,3,0
32725178_s6,39,7,7
32725178_s7,15,2,0
32725178_s8,14,3,0
30848160_s0,15,4,2
30848160_s1,17,6,3
30848160_s2,15,3,1
30848160_s3,36,8,0
30848160_s4,9,1,0
30848160_s5,39,8,1
30848160_s6,25,3,1
30848160_s7,29,6,7
30848160_s8,22,2,0
30848160_s9,30,2,0
30848160_s10,34,7,3
20221103_143_s0,35,9,3
20221122_3_s0,60,12,7
20221103_133_s0,24,4,2
11844533_s0,4,2,0
11844533_s1,24,6,7
11844533_s2,23,5,4
11844533_s3,15,4,2
11844533_s4,17,2,1
11844533_s5,16,4,1
11844533_s6,37,8,3
11844533_s7,32,5,1
11844533_s8,20,3,1
26361000_s0,16,5,1
26361000_s1,21,4,3
26361000_s2,23,4,1
26361000_s3,29,5,0
26361000_s4,7,1,0
26361000_s5,18,4,1
26361000_s6,8,0,0
26361000_s7,18,3,0
26361000_s8,51,11,8
26361000_s9,55,11,7
26361000_s10,40,8,0
26361000_s11,28,7,0
26361000_s12,23,3,0
26361000_s13,17,3,0
26361000_s14,14,2,0
26361000_s15,8,0,0
23737423_s0,17,4,2
23737423_s1,43,5,2
23737423_s2,23,4,2
23737423_s3,29,5,0
23737423_s4,28,4,0
23737423_s5,22,6,2
23737423_s6,22,4,0
23737423_s7,30,2,0
24485458_s0,10,2,1
24485458_s1,23,5,0
24485458_s2,17,5,7
24485458_s3,11,0,0
24485458_s4,20,5,3
24485458_s5,12,3,2
24485458_s6,13,3,1
24485458_s7,13,3,1
24485458_s8,9,2,1
24485458_s9,33,6,1
20221122_6_s0,46,12,11
33393367_s0,46,10,2
33393367_s1,12,1,0
33393367_s2,22,5,4
33393367_s3,26,3,0
33393367_s4,48,7,0
33393367_s5,17,3,1
33393367_s6,11,2,0
33393367_s7,12,2,1
33393367_s8,17,2,0
33393367_s9,10,1,0
33393367_s10,8,1,0
33393367_s11,8,0,0
33393367_s12,29,4,0
20221122_134_s0,27,5,3
21991279_s0,14,3,0
21991279_s1,23,1,0
21991279_s2,33,4,1
21991279_s3,23,4,0
21991279_s4,20,3,2
21991279_s5,19,3,0
32920561_s0,13,6,1
32920561_s1,26,6,5
32920561_s2,34,8,5
32920561_s3,23,3,0
32920561_s4,18,6,1
32920561_s5,12,1,0
32920561_s6,20,2,1
32920561_s7,17,4,1
32920561_s8,13,3,1
32920561_s9,38,6,3
32920561_s10,25,5,1
32920561_s11,26,5,2
32828165_s0,18,4,0
32828165_s1,16,4,3
32828165_s2,26,4,2
32828165_s3,17,3,0
32828165_s4,16,2,0
32828165_s5,26,9,2
32828165_s6,13,0,0
32828165_s7,22,5,1
32828165_s8,51,13,4
32828165_s9,8,0,0
32828165_s10,20,4,0
32828165_s11,35,5,0
32828165_s12,30,8,1
32828165_s13,18,4,1
32828165_s14,34,5,1
32828165_s15,10,3,1
32828165_s16,3,0,0
27979720_s0,2,1,0
27979720_s1,23,5,4
27979720_s2,17,0,0
27979720_s3,14,1,0
27979720_s4,24,1,0
27979720_s5,11,1,0
27979720_s6,14,2,0
27979720_s7,22,2,0
27979720_s8,8,0,0
27979720_s9,39,2,0
32020300_s0,9,2,1
32020300_s1,24,4,3
32020300_s2,43,5,0
32020300_s3,11,2,1
32020300_s4,13,1,0
32020300_s5,9,1,0
32020300_s6,13,3,2
32020300_s7,13,2,1
32020300_s8,20,6,4
32020300_s9,22,2,0
32020300_s10,34,3,0
20221122_186_s0,31,5,5
20221122_181_s0,27,3,1
37046092_s0,6,3,0
37046092_s1,8,3,2
37046092_s2,21,3,0
37046092_s3,19,5,0
37046092_s4,25,5,0
37046092_s5,28,6,2
37046092_s6,36,8,8
37046092_s7,33,9,2
37046092_s8,18,3,0
37046092_s9,24,6,4
37046092_s10,24,5,4
20221122_121_s0,32,6,6
16023516_s0,3,1,0
16023516_s1,18,6,9
16023516_s2,22,5,3
16023516_s3,26,5,3
16023516_s4,34,7,2
16023516_s5,22,4,0
16023516_s6,18,2,0
20221122_30_s0,56,7,2
30524332_s0,12,3,2
30524332_s1,30,6,7
30524332_s2,43,7,4
30524332_s3,13,2,0
30524332_s4,32,7,7
30524332_s5,18,2,0
30524332_s6,23,6,8
30524332_s7,15,1,0
30524332_s8,27,3,2
26360288_s0,15,3,0
26360288_s1,13,4,2
26360288_s2,20,5,3
26360288_s3,34,11,10
26360288_s4,30,11,34
26360288_s5,30,5,4
26360288_s6,23,4,3
20221103_5_s0,21,5,1
20221103_175_s0,20,3,1
20221122_125_s0,32,7,3
20221122_74_s0,67,15,2
20221122_177_s0,9,3,1
24815803_s0,20,6,3
24815803_s1,22,5,3
24815803_s2,20,4,0
24815803_s3,28,4,0
24815803_s4,55,10,7
24815803_s5,25,5,0
24815803_s6,8,1,0
24815803_s7,28,2,0
24815803_s8,37,4,1
24815803_s9,38,2,1
24815803_s10,24,1,0
24815803_s11,50,3,1
24815803_s12,12,3,0
24815803_s13,26,4,2
24815803_s14,15,3,2
24815803_s15,34,5,2
24815803_s16,25,2,0
31853066_s0,9,4,3
31853066_s1,28,5,0
31853066_s2,21,4,2
31853066_s3,46,14,4
31853066_s4,27,6,6
31853066_s5,38,7,2
31853066_s6,16,3,0
31853066_s7,27,4,0
31853066_s8,44,10,5
31853066_s9,29,8,5
31853066_s10,36,7,5
20221122_135_s0,18,5,3
20221122_147_s0,35,8,8
33581801_s0,2,1,0
33581801_s1,18,3,1
33581801_s2,17,2,0
33581801_s3,11,2,1
33581801_s4,15,3,2
33581801_s5,21,4,3
33581801_s6,14,2,0
33581801_s7,32,2,0
33581801_s8,21,4,2
33581801_s9,18,2,0
